yyyy,mm,dd,hh,SBE37_TEMP,SBE37_CON,SBE37_SALINITY,SAMICO2_TEMP,SAMI_CO2,Optode_O2,FET_PHINT,FET_PHEXT,omega-a,omega-c,TA_calc,DIC_calc,datetime,doy
2016,7,4,0,14.79825,3.77175,30.48347409997137,14.516837499999996,477.94338,NA,7.9769,8.00375,1.8116122278305709,2.8518778367715494,2174.2119501663465,2022.1509250576155,2016-07-04T04:00:00Z,186
2016,7,4,1,13.76565,3.721015,30.880121658731706,13.7944375,460.67397,NA,7.9988,8.0185,1.8993849144434702,2.992346617583507,2227.0001666749713,2066.6753074150056,2016-07-04T05:00:00Z,186
2016,7,4,2,13.8198,3.728215,30.831138436339764,13.909966666666667,467.30398,NA,7.9939,8.0116,1.8900976918957988,2.977153673179547,2229.326455328484,2070.2580037948364,2016-07-04T06:00:00Z,186
2016,7,4,3,13.54195,3.71241,30.90077276571048,13.556108333333334,473.20695,NA,7.9831,7.9991,1.8079265401700018,2.849008789011854,2201.6355035017687,2049.552812996491,2016-07-04T07:00:00Z,186
2016,7,4,4,13.411249999999999,3.701835,30.968421461207,13.243041666666668,478.86614,NA,7.98745,8.00125,1.8480397623349358,2.913210921445474,2252.828920869525,2098.2100716727346,2016-07-04T08:00:00Z,186
2016,7,4,5,13.0277,3.677055,31.027163684126624,13.0504375,475.41311,NA,7.9916,8.0037,1.8524304475040343,2.9210574934464573,2257.4876034960907,2102.350486760272,2016-07-04T09:00:00Z,186
2016,7,4,6,13.27425,3.70068,30.983823553831563,13.3049625,481.43455,NA,7.98675,8.002,1.8532131388644515,2.920969407199634,2258.4904384609076,2103.631885114824,2016-07-04T10:00:00Z,186
2016,7,4,7,13.417950000000001,3.710355,30.989086067144033,13.434241666666667,485.73837,NA,7.9916,8.0073,1.9211760640652729,3.027442921091353,2306.6003561439165,2146.802265164541,2016-07-04T11:00:00Z,186
2016,7,4,8,14.072700000000001,3.75527,30.901379198855448,13.968808333333333,490.67052,NA,7.97795,7.99655,1.849664628755232,2.912621614208238,2245.344955099651,2091.2779344119317,2016-07-04T12:00:00Z,186
2016,7,4,9,15.03395,3.66028,29.277820292372617,14.960120833333335,493.26686,NA,7.95045,7.9849,1.6464355154461683,2.5975939970677704,2083.7684141041627,1947.6335104766665,2016-07-04T13:00:00Z,186
2016,7,4,10,14.70065,3.650765,29.24486229887593,14.840187499999999,492.17759,NA,7.9412,7.9885,1.5615447741849415,2.465755970042067,2029.4858208345395,1900.3057376915447,2016-07-04T14:00:00Z,186
2016,7,4,11,14.51375,3.7016400000000003,30.048115364727614,14.488791666666664,509.77459,NA,7.934200000000001,7.96615,1.572900142804705,2.479949139478135,2075.103816849434,1945.3121922222235,2016-07-04T15:00:00Z,186
2016,7,4,12,14.44105,3.7338750000000003,30.33724691005846,14.437366666666668,498.98797,NA,7.955550000000001,7.9824,1.7043039975257672,2.685250440959155,2147.6046849343784,2006.224221763905,2016-07-04T16:00:00Z,186
2016,7,4,13,14.386199999999999,3.72881,30.421271793881523,14.2079,494.25101,NA,7.9563,7.98515,1.692547558622501,2.6665783676896426,2138.6873678889515,1997.6315511277946,2016-07-04T17:00:00Z,186
2016,7,4,14,13.95755,3.713775,30.57843931990329,13.949029166666664,486.93672,NA,7.98055,8.0029,1.8438048873681556,2.9056975460720627,2238.4930389134715,2085.1699481510145,2016-07-04T18:00:00Z,186
2016,7,4,15,13.71815,3.7028,30.69659294408154,13.713770833333337,475.33194,NA,7.98235,8.0043,1.8049542397129987,2.8450347435372176,2199.2402138917723,2047.8853384773465,2016-07-04T19:00:00Z,186
2016,7,4,16,13.3691,3.6776999999999997,30.726296698487175,13.408954166666666,476.44997,NA,7.98915,8.00815,1.8487988153645498,2.915753541686293,2244.5391729626067,2090.131070709195,2016-07-04T20:00:00Z,186
2016,7,4,17,13.15905,3.672115,30.855216354675527,13.175262500000002,460.51025,NA,8.001100000000001,8.01825,1.875490354158476,2.958129771286457,2239.0290845357977,2081.0333037906435,2016-07-04T21:00:00Z,186
2016,7,4,18,13.379950000000001,3.6920200000000003,30.867144838077138,13.370220833333333,454.08785,NA,8.00955,8.02685,1.9377929645374259,3.055132317545365,2257.213154567461,2093.6111837083286,2016-07-04T22:00:00Z,186
2016,7,4,19,13.8574,3.737405,30.87822076213579,13.797350000000002,447.57891,NA,8.0115,8.03,1.9543933078435396,3.078498010439118,2234.355099801062,2068.4313537111343,2016-07-04T23:00:00Z,186
2016,7,4,20,13.866399999999999,3.73772,30.8913433611031,13.977458333333333,437.60531,NA,8.015699999999999,8.03595,1.9655336361045483,3.0951841332185968,2212.6087031245443,2044.7913842946418,2016-07-05T00:00:00Z,186
2016,7,4,21,14.93645,3.80259,30.64011922438945,14.972324999999998,399.71379,NA,8.011,8.03915,1.8083164872777922,2.843153756495003,1995.602379444443,1835.8386634931778,2016-07-05T01:00:00Z,186
2016,7,4,22,14.71655,3.7855350000000003,30.638971282069306,14.738570833333334,433.14802,NA,8.0084,8.0382,1.9244038462886732,3.0274156068267506,2146.460150881418,1981.241847871441,2016-07-05T02:00:00Z,186
2016,7,4,23,14.4299,3.7748749999999998,30.735624461984667,14.360112499999998,450.01064,NA,7.992699999999999,8.0212,1.8383754319204888,2.8935103810004383,2141.7032302182015,1984.7927730691638,2016-07-05T03:00:00Z,186
2016,7,5,0,14.142150000000001,3.73727,30.767960000201448,14.085700000000003,463.76054,NA,7.994,8.01755,1.8907778692971673,2.9775946235478203,2215.2883698015494,2055.810736202027,2016-07-05T04:00:00Z,187
2016,7,5,1,14.030000000000001,3.74714,30.843420909222207,13.984791666666668,469.50019,NA,7.9944,8.0176,1.9334496166113713,3.0445239924915484,2257.7934601042384,2095.397762646896,2016-07-05T05:00:00Z,187
2016,7,5,2,13.65905,3.723525,30.950915038415445,13.653912499999999,471.67921,NA,7.9974,8.019,1.9506931367944453,3.0732113850165983,2288.003416266187,2124.634136878456,2016-07-05T06:00:00Z,187
2016,7,5,3,13.48995,3.718845,31.017512844603576,13.500895833333331,471.85609,NA,8.0058,8.0245,2.022994280948135,3.187224605729397,2340.931599947627,2171.935847453513,2016-07-05T07:00:00Z,187
2016,7,5,4,13.1438,3.6977599999999997,31.070902058656714,13.220125000000001,490.05499,NA,7.9909,8.00835,1.9453048777603628,3.0660874270935103,2340.4571712157885,2179.203925645969,2016-07-05T08:00:00Z,187
2016,7,5,5,13.07185,3.6913099999999996,31.10407128204811,13.005141666666667,483.03262,NA,8.0038,8.01915,2.0231963308588874,3.189681159892244,2386.8724960680747,2219.0775697790823,2016-07-05T09:00:00Z,187
2016,7,5,6,13.14135,3.69436,31.06324442625577,13.109920833333332,490.22873,NA,8.0024,8.0164,2.0440152125884006,3.22251998084592,2411.4040927504757,2242.7487325325887,2016-07-05T10:00:00Z,187
2016,7,5,7,13.59705,3.73846,31.11029340347377,13.589683333333335,511.6522,NA,7.9886,8.0078,2.0364990731811705,3.207072446177609,2425.6414529682934,2258.8497552158187,2016-07-05T11:00:00Z,187
2016,7,5,8,13.4268,3.72646,31.13510268038477,13.450075,515.03125,NA,7.9892,8.0114,2.046769020517241,3.223950295511435,2445.8911874414484,2278.688861744124,2016-07-05T12:00:00Z,187
2016,7,5,9,14.743549999999999,3.701435,29.86241184263217,14.405254166666666,482.46907,NA,7.9726,7.9978,1.7930264576880244,2.826899193282865,2180.925725008139,2031.762322588421,2016-07-05T13:00:00Z,187
2016,7,5,10,14.909600000000001,3.70405,29.80741080775715,14.873645833333336,491.41117,NA,7.95415,7.9935,1.6904834623385092,2.6654873888380832,2111.607389745401,1971.4673817766231,2016-07-05T14:00:00Z,187
2016,7,5,11,14.92,3.6914749999999996,29.552521712476047,14.9076125,486.52273,NA,7.9523,8.0009,1.6534017914824288,2.6085343465572683,2078.15430307067,1940.8796928982372,2016-07-05T15:00:00Z,187
2016,7,5,12,14.431799999999999,3.7213149999999997,30.302414551889676,14.415529166666664,489.97007,NA,7.95915,7.9944,1.7182960145758375,2.7077897657967154,2142.1098792173007,1999.0072561989355,2016-07-05T16:00:00Z,187
2016,7,5,13,14.36905,3.743305,30.544184756783515,14.353375,481.97187,NA,7.97475,8.0057,1.8222385236600396,2.8699547928243567,2196.9455624802117,2044.6622390674686,2016-07-05T17:00:00Z,187
2016,7,5,14,14.2837,3.737005,30.549779220939733,14.0872375,483.75881,NA,7.9733,8.0036,1.8058830964565389,2.8447092367149818,2199.9187191434708,2049.0000028956133,2016-07-05T18:00:00Z,187
2016,7,5,15,13.5398,3.709175,30.893189976104548,13.547575000000004,478.25527,NA,7.9897,8.01475,1.9004089207812374,2.9949138985634054,2273.8558935416786,2115.124594553994,2016-07-05T19:00:00Z,187
2016,7,5,16,13.52605,3.70808,30.8866169149118,13.509720833333331,474.77226,NA,7.9839,8.0068,1.836183690951418,2.893757036352863,2225.696995806234,2071.5970664577476,2016-07-05T20:00:00Z,187
2016,7,5,17,13.072849999999999,3.672405,30.960996499465217,13.044704166666667,475.35594,NA,7.9886,8.0096,1.8510985193815803,2.9195897621484317,2257.7301039438303,2102.8650150475632,2016-07-05T21:00:00Z,187
2016,7,5,18,12.942450000000001,3.67871,31.06178426073366,12.982245833333332,467.79347,NA,7.9757,7.9951,1.7175358992088325,2.708458967295441,2153.225958081689,2007.871082288831,2016-07-05T22:00:00Z,187
2016,7,5,19,13.094000000000001,3.6846449999999997,31.031458154542644,13.101033333333328,461.79644,NA,8.0016,8.0213,1.9160107406673148,3.021089308277588,2269.567620535746,2108.2472010759484,2016-07-05T23:00:00Z,187
2016,7,5,20,13.42095,3.71331,31.025487559145482,13.388620833333334,455.47626,NA,8.0174,8.0388,2.0523811082346093,3.2341635463412133,2330.1175881142244,2157.4198371074726,2016-07-06T00:00:00Z,187
2016,7,5,21,13.82365,3.7484599999999997,31.00054288899911,13.942041666666666,445.24366,NA,8.026,8.0504,2.1220717424867996,3.341078700044495,2326.1614994431557,2146.8751481423583,2016-07-06T01:00:00Z,187
2016,7,5,22,15.5778,3.8431,30.463162539484244,15.54701666666667,446.5689,NA,7.99875,8.0354,1.961729708613689,3.082203955457025,2163.3243269943564,1996.237374120498,2016-07-06T02:00:00Z,187
2016,7,5,23,15.3566,3.812655,30.384994427106594,15.369695833333337,448.17495,NA,7.9882,8.02725,1.859510298610216,2.9236089044557882,2111.9282761080735,1953.234004727391,2016-07-06T03:00:00Z,187
2016,7,6,0,15.09505,3.794385,30.428361440595648,15.0013125,457.33992,NA,7.9829,8.0213,1.8322550571405716,2.882353117711069,2127.631180891675,1971.9851012167715,2016-07-06T04:00:00Z,188
2016,7,6,1,14.7573,3.791805,30.621698241321276,14.716358333333332,465.49878,NA,7.9773,8.01115,1.8051372454571568,2.840286788315488,2136.7775676705464,1983.88482904795,2016-07-06T05:00:00Z,188
2016,7,6,2,14.718350000000001,3.79325,30.71427486317863,14.419045833333334,477.97907,NA,7.9696,8.0041,1.7795435690583083,2.8002111742229916,2154.626405408718,2004.6359054023944,2016-07-06T06:00:00Z,188
2016,7,6,3,13.59795,3.715955,30.904611238025524,13.579404166666663,493.10841,NA,7.97905,8.00615,1.8687620259031454,2.944746293951121,2280.645810478522,2125.6057134480534,2016-07-06T07:00:00Z,188
2016,7,6,4,13.34695,3.71082,31.025290234984165,13.342820833333336,488.81228,NA,7.9856,8.01085,1.8997495444345684,2.9938527161925017,2302.233930009769,2144.3398488623834,2016-07-06T08:00:00Z,188
2016,7,6,5,13.0885,3.68833,31.046670153515244,13.127641666666664,502.29219,NA,7.99305,8.01665,2.007018351419856,3.164133980840983,2411.137141588775,2246.378685448564,2016-07-06T09:00:00Z,188
2016,7,6,6,12.9516,3.685815,31.148352159987606,12.936733333333335,504.29753,NA,7.989,8.0122,1.9698940715813287,3.1058859757392945,2398.4076271597073,2236.6111079705224,2016-07-06T10:00:00Z,188
2016,7,6,7,13.0303,3.681,31.09082605404607,13.01641666666667,491.52396,NA,7.9905,8.0132,1.9353839377545579,3.0514352161052596,2346.2478709368334,2186.0170027469744,2016-07-06T11:00:00Z,188
2016,7,6,8,13.502749999999999,3.7115,30.96846247346724,13.793783333333336,512.39822,NA,7.98,8.00605,1.954693689837232,3.0807102619926026,2368.864258734258,2209.197423110058,2016-07-06T12:00:00Z,188
2016,7,6,9,14.55875,3.72213,30.201745734938186,14.554558333333333,493.77772,NA,7.9773,8.015,1.8867512899079064,2.9733290706797493,2257.670212311111,2102.063644570474,2016-07-06T13:00:00Z,188
2016,7,6,10,15.451,3.70277,29.308232086334133,15.467662499999998,495.91375,NA,7.9585,8.0085,1.7565259137353053,2.770362892543271,2144.274249987327,1999.998455313845,2016-07-06T14:00:00Z,188
2016,7,6,11,15.5439,3.6796550000000003,29.078141533713705,15.521870833333333,480.41489,NA,7.95235,8.0133,1.647591264854769,2.6003238565106943,2042.75647606398,1906.0220385835717,2016-07-06T15:00:00Z,188
2016,7,6,12,14.999649999999999,3.6986749999999997,29.661417227292112,15.003887500000003,497.89833,NA,7.9496,8.00315,1.6781796291428717,2.646651840767394,2111.1042251253716,1972.6731831434854,2016-07-06T16:00:00Z,188
2016,7,6,13,14.7865,3.732565,30.137800736613364,14.766737500000003,504.46632,NA,7.9666,8.012,1.8445749842331862,2.906196276681584,2241.130416797243,2089.633190483696,2016-07-06T17:00:00Z,188
2016,7,6,14,14.5108,3.7403649999999997,30.41659862068181,14.505120833333331,482.69323,NA,7.9817,8.0234,1.8898021125382147,2.976308675130234,2237.2614379611377,2079.9502260552595,2016-07-06T18:00:00Z,188
2016,7,6,15,14.54725,3.751305,30.487056471555928,14.519641666666665,479.91266,NA,7.9921,8.0323,1.974814337648766,3.1095129505914914,2285.273595504027,2121.0490791481393,2016-07-06T19:00:00Z,188
2016,7,6,16,13.666450000000001,3.72555,30.90251204905666,13.800012499999996,479.58868,NA,7.9962,8.0335,1.9799655747384544,3.1188369666960445,2316.9015027362875,2151.9854073821152,2016-07-06T20:00:00Z,188
2016,7,6,17,13.426400000000001,3.70331,30.93768873151009,13.440720833333335,472.06224,NA,8.0049,8.0371,2.007760211022514,3.1643005188214985,2335.523749921127,2167.9597902284936,2016-07-06T21:00:00Z,188
2016,7,6,18,13.5328,3.71375,30.929464748473713,13.577374999999998,NA,NA,8.0193,8.0518,NA,NA,NA,NA,2016-07-06T22:00:00Z,188
2016,7,6,19,13.335149999999999,3.697795,30.957115959734438,13.273808333333333,441.35096,NA,8.0155,8.0474,1.9620237899210209,3.092986479939401,2248.795339850179,2081.9439223165914,2016-07-06T23:00:00Z,188
2016,7,6,20,13.255749999999999,3.6968699999999997,30.97362276714591,13.240679166666665,455.21268,NA,8.0159,8.047,2.0246465150004345,3.191855914289975,2319.715617102512,2149.3827942734865,2016-07-07T00:00:00Z,188
2016,7,6,21,13.44975,3.7180799999999996,31.009819104697954,13.494458333333334,446.43756,NA,8.03,8.0617,2.137840122318585,3.3682919088592516,2358.7836391233923,2178.626960546102,2016-07-07T01:00:00Z,188
2016,7,6,22,15.8464,3.8648249999999997,30.48906158783112,15.583520833333333,420.8078,NA,8.0365,8.0732,2.203936359547938,3.462141443634306,2250.3874723071544,2062.2093953552053,2016-07-07T02:00:00Z,188
2016,7,6,23,16.42915,3.883535,30.215226339864888,16.410666666666668,439.61007,NA,8.0061,8.0577,2.0434206518419784,3.2071177623458476,2163.6856847837857,1989.7520156805926,2016-07-07T03:00:00Z,188
2016,7,7,0,16.30965,3.85067,30.00068967012889,16.21582916666667,448.03491,NA,7.99575,8.0542,1.9644050327220468,3.086166571081127,2143.9255392274854,1977.3973991111448,2016-07-07T04:00:00Z,189
2016,7,7,1,15.11565,3.779655,30.23914519499623,15.1676625,441.56585,NA,8.006,8.0571,1.9699691693559378,3.099808454718712,2177.645179352114,2010.3224724987872,2016-07-07T05:00:00Z,189
2016,7,7,2,15.21625,3.815545,30.525303715588674,15.213658333333333,463.31926,NA,8.0125,8.0589,2.144405502667276,3.3713235865140327,2323.703676620435,2144.4280253785214,2016-07-07T06:00:00Z,189
2016,7,7,3,15.067499999999999,3.813205,30.61607042597069,15.0836625,493.52873,NA,7.9958,8.0419,2.1117915523854753,3.320070077299023,2370.7941896031675,2196.5881448460123,2016-07-07T07:00:00Z,189
2016,7,7,4,14.353100000000001,3.78098,30.893850314478293,14.334170833333337,493.44341,NA,7.99645,8.0401,2.076002503867418,3.266585227000963,2381.1199185864675,2209.6432437380604,2016-07-07T08:00:00Z,189
2016,7,7,5,14.061399999999999,3.7550299999999996,30.898398381559904,14.023650000000004,496.08172,NA,7.9994,8.0379,2.096302808660174,3.3003795667163693,2414.30897305425,2241.730518547252,2016-07-07T09:00:00Z,189
2016,7,7,6,13.844850000000001,3.7400599999999997,30.95407591844109,13.833783333333335,485.42698,NA,7.9856,8.0236,1.9143139090925487,3.0145711357712344,2283.1894111623287,2123.6231927216672,2016-07-07T10:00:00Z,189
2016,7,7,7,13.3732,3.70554,31.02390330822907,13.380091666666667,494.43963,NA,8.0006,8.0379,2.061652437190667,3.2489720764765053,2418.8428869569957,2249.063669125416,2016-07-07T11:00:00Z,189
2016,7,7,8,13.64965,3.716425,30.89623862077481,13.745441666666665,494.87879,NA,8.004,8.041,2.11640151856913,3.3336908936529435,2438.1542154140725,2264.136331096274,2016-07-07T12:00:00Z,189
2016,7,7,9,15.9146,3.768185,29.663682294413185,15.6096375,506.44093,NA,8.0011,8.0445,2.2151595251617304,3.4878043774983785,2446.5892698189255,2267.449517301657,2016-07-07T13:00:00Z,189
2016,7,7,10,15.765350000000002,3.705145,29.09765482806284,15.847241666666664,485.58941,NA,7.9714,8.0436,1.8390017709995237,2.900410609608127,2165.5482030111216,2014.3846940367725,2016-07-07T14:00:00Z,189
2016,7,7,11,15.771550000000001,3.7262649999999997,29.311549414464565,15.7787,478.89535,NA,7.9721,8.0416,1.8236592047526747,2.874530478136473,2143.3175520061263,1992.3072363189754,2016-07-07T15:00:00Z,189
2016,7,7,12,16.06425,3.714405,28.991630043389414,16.05765,483.32097,NA,7.9555,8.0292,1.708960415386324,2.69476726466197,2067.3967860643334,1925.964327716959,2016-07-07T16:00:00Z,189
2016,7,7,13,15.0794,3.69691,29.462865686235805,15.184691666666666,485.38582,NA,7.9457,8.0184,1.6111205455824278,2.54134977892625,2036.432925178225,1902.365824191826,2016-07-07T17:00:00Z,189
2016,7,7,14,14.830300000000001,3.7316450000000003,30.0656802540596,14.836224999999999,507.3279,NA,7.95,8.011050000000001,1.7211458472907302,2.711756549074087,2160.049602417462,2018.3087590061243,2016-07-07T18:00:00Z,189
2016,7,7,15,14.907499999999999,3.757765,30.225955568734893,14.919795833333332,496.58835,NA,7.9768,8.0305,1.9181206677923537,3.020250631750824,2266.3866445440226,2108.268294138827,2016-07-07T19:00:00Z,189
2016,7,7,16,14.81475,3.76154,30.343390233284513,14.804091666666665,490.77965,NA,7.9801,8.03555,1.9236380766645984,3.028324372869571,2262.1849646440523,2102.896290002723,2016-07-07T20:00:00Z,189
2016,7,7,17,14.5395,3.7655849999999997,30.6113876551161,14.468979166666664,477.57169,NA,7.97665,8.0304,1.832410716485578,2.88447546388692,2188.744168820335,2034.9702216186909,2016-07-07T21:00:00Z,189
2016,7,7,18,14.0488,3.7277899999999997,30.67316411809353,14.042866666666667,489.02371,NA,7.97875,8.02715,1.8705807726654633,2.946767868595459,2255.231120002545,2099.7960741410575,2016-07-07T22:00:00Z,189
2016,7,7,19,13.85385,3.7145349999999997,30.69368227648001,13.910804166666665,481.51531,NA,8.0098,8.0548,2.1152170115967373,3.3328845257895705,2404.463687512762,2229.7481425170513,2016-07-07T23:00:00Z,189
2016,7,7,20,14.41375,3.779605,30.822169086129577,14.374804166666664,473.30044,NA,8.0108,8.05805,2.1280046334360914,3.348598319248496,2370.8057949878503,2193.6442302229193,2016-07-08T00:00:00Z,189
2016,7,7,21,15.25885,3.82172,30.541753347469374,15.150641666666667,461.19931,NA,8.0308,8.082650000000001,2.3204442380928363,3.6480731125801094,2426.1812864576864,2233.332600008122,2016-07-08T01:00:00Z,189
2016,7,7,22,15.7497,3.84069,30.32594331020733,15.816762500000001,439.65955,NA,8.023,8.08395,2.1683164472646665,3.4070328271933814,2263.0462557271144,2079.9174124586384,2016-07-08T02:00:00Z,189
2016,7,7,23,16.5201,3.826795,29.80917917853521,16.428100000000004,434.75006,NA,8.0239,8.0903,2.16784140559391,3.4080201948083646,2231.6281535838,2049.185961278136,2016-07-08T03:00:00Z,189
2016,7,8,0,16.5605,3.77921,29.20579699751808,16.510295833333334,435.84562,NA,7.99845,8.0776,1.9177865471666977,3.0189119778279805,2087.887181858708,1925.5853652469052,2016-07-08T04:00:00Z,190
2016,7,8,1,15.8392,3.7682149999999996,29.623640451288757,15.900549999999997,448.9354,NA,7.9893,8.0626,1.8711598600977706,2.9458354131795548,2107.0476400393777,1949.0240037069052,2016-07-08T05:00:00Z,190
2016,7,8,2,15.4563,3.76891,29.950050368087574,15.43479166666667,483.86463,NA,7.97525,8.03985,1.876569913462206,2.953921084100104,2194.498420381696,2038.6398677909312,2016-07-08T06:00:00Z,190
2016,7,8,3,15.4948,3.821775,30.403607065497688,15.481220833333332,486.19714,NA,7.9835,8.0447,1.980913468229704,3.1138955464451543,2258.409564369652,2093.7749417445016,2016-07-08T07:00:00Z,190
2016,7,8,4,15.5425,3.82506,30.368070230385133,15.537654166666668,506.0155,NA,7.9834,8.04555,2.0637046060345137,3.2436624924991992,2346.774898672529,2177.526630655553,2016-07-08T08:00:00Z,190
2016,7,8,5,14.5896,3.7903200000000004,30.762655315371788,14.7296375,516.04424,NA,7.9834,8.04585,2.066072670732633,3.249442680067263,2402.338484593994,2233.537625302459,2016-07-08T09:00:00Z,190
2016,7,8,6,14.31665,3.773805,30.851504316794596,14.3271875,500.43772,NA,7.9961,8.050650000000001,2.1012844484870685,3.3065019998147114,2411.899483854691,2239.146675229575,2016-07-08T10:00:00Z,190
2016,7,8,7,14.2148,3.77011,30.898035601963894,14.231908333333331,502.01729,NA,7.99925,8.05215,2.1346519106110042,3.359273905621921,2440.4722114827496,2265.308041021237,2016-07-08T11:00:00Z,190
2016,7,8,8,14.5876,3.79773,30.880327836753473,14.515420833333335,498.06612,NA,7.9924,8.0459,2.0714590957629744,3.2579867233076434,2378.43549044195,2207.4945142161455,2016-07-08T12:00:00Z,190
2016,7,8,9,15.27915,3.826635,30.666469563731145,15.195120833333332,504.76446,NA,7.9931,8.0511,2.1394741314440577,3.362538320514582,2404.8850968087963,2229.4095294545423,2016-07-08T13:00:00Z,190
2016,7,8,10,15.8929,3.82309,30.050778331694602,15.840562500000004,517.64323,NA,7.9748,8.04445,2.0354679848231356,3.200010885287743,2340.5933162291403,2174.923040104766,2016-07-08T14:00:00Z,190
2016,7,8,11,15.96685,3.7837750000000003,29.67882537189319,15.955454166666668,485.9456,NA,7.9723500000000005,8.0513,1.8784683975615581,2.9560652472454385,2179.498395579493,2023.8927900188478,2016-07-08T15:00:00Z,190
2016,7,8,12,16.08605,3.748125,29.274531005246246,16.084904166666664,472.36252,NA,7.9872,8.0704,1.9515706993854418,3.073204086950966,2197.435329932008,2035.7162569180068,2016-07-08T16:00:00Z,190
2016,7,8,13,16.10085,3.7447600000000003,29.233630226068097,16.097383333333333,486.28267,NA,7.9575499999999995,8.04535,1.7474266515736578,2.7529860626781923,2093.8282847990713,1949.1481819869741,2016-07-08T17:00:00Z,190
2016,7,8,14,15.5366,3.76698,29.843633941461043,15.612195833333333,490.22628,NA,7.9621,8.0463,1.7916172361294718,2.820783874893658,2145.3277488355243,1996.7944827983872,2016-07-08T18:00:00Z,190
2016,7,8,15,15.595,3.799865,30.08112545638477,15.658349999999999,445.99043,NA,8.01445,8.09405,2.092722829196834,3.291220316901591,2241.2114069055547,2065.0020363878366,2016-07-08T19:00:00Z,190
2016,7,8,16,15.69755,3.78647,29.887967951265487,15.7186,472.99072,NA,7.9746500000000005,8.05135,1.8431064662332728,2.8999769675011846,2140.178924327966,1985.8464558264516,2016-07-08T20:00:00Z,190
2016,7,8,17,15.52615,3.8005649999999997,30.149484279357118,15.510975,507.76402,NA,7.9789,8.0553,2.015948897895064,3.1707199741876027,2323.79631377054,2158.819317322759,2016-07-08T21:00:00Z,190
2016,7,8,18,15.32615,3.803865,30.37753293789821,15.27785,477.89097,NA,7.9871,8.06095,1.964657068628169,3.089862929345555,2241.420894440937,2077.5030203742917,2016-07-08T22:00:00Z,190
2016,7,8,19,14.90645,3.787905,30.505940013777707,14.93062083333333,484.46313,NA,7.993,8.06075,2.027297255824862,3.1894986100565004,2308.585762829337,2140.4445541531095,2016-07-08T23:00:00Z,190
2016,7,8,20,14.95205,3.802135,30.614666445755905,14.94866666666667,483.61484,NA,7.99435,8.0614,2.0448355214362266,3.2156588599114047,2315.2724194406,2145.3678434049752,2016-07-09T00:00:00Z,190
2016,7,8,21,14.96725,3.817565,30.710773826440942,14.982120833333333,471.55111,NA,8.00015,8.0669,2.054915802460572,3.2303671280873463,2294.299311679675,2122.2740862780233,2016-07-09T01:00:00Z,190
2016,7,8,22,15.4021,3.843975,30.636663547855502,15.387137500000001,464.73118,NA,8.0088,8.0777,2.1319502529723096,3.3492621285844044,2309.375516849968,2130.7182184546737,2016-07-09T02:00:00Z,190
2016,7,8,23,15.51605,3.834565,30.47962177097778,15.503995833333336,447.09414,NA,8.0224,8.0975,2.184812478236068,3.4329994796136787,2300.265975151173,2116.2517625324363,2016-07-09T03:00:00Z,190
2016,7,9,0,16.1031,3.828425,30.085957902647998,15.936691666666661,453.34685,NA,8.0075,8.08355,2.0773490406593753,3.2656019974408337,2235.2396773427336,2060.8117738496585,2016-07-09T04:00:00Z,191
2016,7,9,1,16.35865,3.8091749999999998,29.613427406308674,16.3424875,471.69801,NA,7.9853,8.0756,1.9581466380084571,3.079488349475568,2185.8709942177466,2022.8566731910216,2016-07-09T05:00:00Z,191
2016,7,9,2,15.7746,3.7678000000000003,29.704152670864158,15.865941666666664,476.81246,NA,7.9606,8.05305,1.742469320469669,2.7422817111903623,2077.5961829965695,1931.600287088238,2016-07-09T06:00:00Z,191
2016,7,9,3,15.4637,3.794385,30.154364673526743,15.47750416666667,535.73229,NA,7.9456,8.0274,1.8195557888600347,2.8624019768878894,2248.636093210049,2100.991918094653,2016-07-09T07:00:00Z,191
2016,7,9,4,15.57245,3.836685,30.433549030711752,15.627087500000002,516.92876,NA,7.9746,8.05045,2.031104162028668,3.191344607993818,2342.2648940224544,2176.2175215335847,2016-07-09T08:00:00Z,191
2016,7,9,5,15.60835,3.82987,30.357246560757925,15.636270833333333,522.59224,NA,7.96805,8.0489,1.989633930920058,3.126901893473187,2327.0228865865306,2164.7786890517723,2016-07-09T09:00:00Z,191
2016,7,9,6,15.05535,3.8241,30.748233852769662,15.1851125,536.7958,NA,7.9721,8.0513,2.0652813365548375,3.2460658413748122,2420.9978299002323,2253.858760294566,2016-07-09T10:00:00Z,191
2016,7,9,7,14.916350000000001,3.8121,30.724199434284262,14.921016666666667,514.04931,NA,7.9985,8.0707,2.2182762023936937,3.487516750645735,2485.226034687166,2304.6122163379323,2016-07-09T11:00:00Z,191
2016,7,9,8,14.81095,3.80186,30.723539625906866,14.807562500000003,531.24469,NA,7.99995,8.0709,2.299881085820325,3.61636796975319,2576.558340041964,2391.306958351653,2016-07-09T12:00:00Z,191
2016,7,9,9,14.887899999999998,3.83481,30.950301150675745,14.898979166666665,513.68899,NA,7.9963,8.0668,2.2035968488016855,3.4623620183492414,2473.2884856218047,2293.197376007498,2016-07-09T13:00:00Z,191
2016,7,9,10,14.9964,3.842675,30.939146922018534,15.007962499999998,502.56731,NA,7.9961,8.0685,2.158742961132638,3.3914278438321577,2417.8657152460883,2240.190051140148,2016-07-09T14:00:00Z,191
