WaterBody,DateTime,TimeRoundMinute,Temp,Salinity,CO2,DO,pH
TB,12/17/2017 6:30,6:30:00 AM,18.72,29.23,479.8,7.48,8.048
TB,12/17/2017 7:30,7:30:00 AM,18.59,28.75,478.9,7.53,8.05
TB,12/17/2017 8:30,8:30:00 AM,18.58,28.66,481.6,7.55,8.048
TB,12/17/2017 9:30,9:30:00 AM,18.71,29.19,480.7,7.47,8.061
TB,12/17/2017 10:30,10:30:00 AM,18.77,29.45,474,7.53,8.062
TB,12/17/2017 11:30,11:30:00 AM,18.82,29.85,474.3,7.45,8.069
TB,12/17/2017 12:30,12:30:00 PM,18.96,30.44,478.4,7.35,8.061
TB,12/17/2017 13:30,1:30:00 PM,19,30.67,478.4,7.32,8.062
TB,12/17/2017 14:30,2:30:00 PM,19.1,31.07,477.3,7.3,8.058
TB,12/17/2017 15:30,3:30:00 PM,19.1,31.1,471.8,7.36,8.054
TB,12/17/2017 16:30,4:30:00 PM,19.08,30.99,469.7,7.41,8.056
TB,12/17/2017 17:30,5:30:00 PM,19.03,30.89,470.3,7.42,8.057
TB,12/17/2017 18:30,6:30:00 PM,19.17,30.49,470,7.49,8.059
TB,12/17/2017 19:30,7:30:00 PM,19.07,30.31,476.1,7.45,8.052
TB,12/17/2017 20:30,8:30:00 PM,19.12,30.63,473.1,7.42,8.06
TB,12/17/2017 21:30,9:30:00 PM,19.11,31.12,473,7.34,8.055
TB,12/17/2017 22:30,10:30:00 PM,19.14,31.38,474.4,7.3,8.058
TB,12/17/2017 23:30,11:30:00 PM,19.18,31.77,470,7.28,8.064
TB,12/18/2017 0:30,12:30:00 AM,19.2,31.89,468.9,7.29,8.06
TB,12/18/2017 1:30,1:30:00 AM,19.22,32.02,473.1,7.27,8.066
TB,12/18/2017 2:30,2:30:00 AM,19.19,31.83,472.9,7.24,8.058
TB,12/18/2017 3:30,3:30:00 AM,19.14,31.54,481.9,7.19,8.045
TB,12/18/2017 4:30,4:30:00 AM,19.11,31.07,482.1,7.23,8.043
TB,12/18/2017 5:30,5:30:00 AM,19.12,30.49,485.4,7.3,8.043
TB,12/18/2017 6:30,6:30:00 AM,19.05,29.68,488.9,7.37,8.033
TB,12/18/2017 7:30,7:30:00 AM,19.02,29.32,493.1,7.38,8.036
TB,12/18/2017 8:30,8:30:00 AM,19.01,28.95,492.9,7.4,8.037
TB,12/18/2017 9:30,9:30:00 AM,19.02,29.13,491.5,7.43,8.045
TB,12/18/2017 10:30,10:30:00 AM,19.09,29.69,490.6,7.34,8.05
TB,12/18/2017 11:30,11:30:00 AM,19.16,30.02,484.4,7.34,8.051
TB,12/18/2017 12:30,12:30:00 PM,19.17,30.41,482.6,7.34,8.048
TB,12/18/2017 13:30,1:30:00 PM,19.36,30.7,485.2,7.3,8.047
TB,12/18/2017 14:30,2:30:00 PM,19.27,30.94,483,7.27,8.055
TB,12/18/2017 15:30,3:30:00 PM,19.35,31.21,480.6,7.28,8.057
TB,12/18/2017 16:30,4:30:00 PM,19.3,31.01,479.8,7.32,8.05
TB,12/18/2017 17:30,5:30:00 PM,19.28,30.91,475.9,7.37,8.051
TB,12/18/2017 18:30,6:30:00 PM,19.4,30.56,476.5,7.46,8.048
TB,12/18/2017 19:30,7:30:00 PM,19.48,30.48,484.2,7.39,8.044
TB,12/18/2017 20:30,8:30:00 PM,19.37,30.69,481.8,7.38,8.054
TB,12/18/2017 21:30,9:30:00 PM,19.4,30.75,480.5,7.38,8.054
TB,12/18/2017 22:30,10:30:00 PM,19.41,31.08,480.2,7.29,8.049
TB,12/18/2017 23:30,11:30:00 PM,19.44,31.55,482.4,7.22,8.053
TB,12/19/2017 0:30,12:30:00 AM,19.47,31.79,474.3,7.25,8.058
TB,12/19/2017 1:30,1:30:00 AM,19.47,31.92,475.4,7.23,8.055
TB,12/19/2017 2:30,2:30:00 AM,19.47,31.92,480.1,7.2,8.055
TB,12/19/2017 3:30,3:30:00 AM,19.41,31.39,485.6,7.19,8.04
TB,12/19/2017 4:30,4:30:00 AM,19.41,31.18,491.6,7.15,8.036
TB,12/19/2017 5:30,5:30:00 AM,19.36,30.76,493.7,7.2,8.037
TB,12/19/2017 6:30,6:30:00 AM,19.35,29.82,498.2,7.29,8.026
TB,12/19/2017 7:30,7:30:00 AM,19.35,29.28,504,7.31,8.027
TB,12/19/2017 8:30,8:30:00 AM,19.33,28.93,506.2,7.33,8.022
TB,12/19/2017 9:30,9:30:00 AM,19.38,28.46,501.8,7.39,8.024
TB,12/19/2017 10:30,10:30:00 AM,19.36,28.73,501.6,7.4,8.038
TB,12/19/2017 11:30,11:30:00 AM,19.4,29.36,499,7.33,8.044
TB,12/19/2017 12:30,12:30:00 PM,19.45,29.69,495.6,7.34,8.043
TB,12/19/2017 13:30,1:30:00 PM,19.49,30.02,493.3,7.31,8.041
TB,12/19/2017 14:30,2:30:00 PM,19.58,30.14,494.5,7.29,8.04
TB,12/19/2017 15:30,3:30:00 PM,19.53,30.41,489.7,7.28,8.046
TB,12/19/2017 16:30,4:30:00 PM,19.59,30.65,494.8,7.25,8.045
TB,12/19/2017 17:30,5:30:00 PM,19.6,30.68,497.4,7.19,8.038
TB,12/19/2017 18:30,6:30:00 PM,19.61,30.65,491.2,7.23,8.038
TB,12/19/2017 19:30,7:30:00 PM,19.63,30.29,489.8,7.33,8.037
TB,12/19/2017 20:30,8:30:00 PM,19.62,30.46,492.7,7.3,8.039
TB,12/19/2017 21:30,9:30:00 PM,19.63,30.62,489,7.3,8.042
TB,12/19/2017 22:30,10:30:00 PM,19.7,31.07,492.6,7.18,8.042
TB,12/19/2017 23:30,11:30:00 PM,19.73,31.46,487.7,7.2,8.047
TB,12/20/2017 0:30,12:30:00 AM,19.71,31.73,482.3,7.18,8.044
TB,12/20/2017 1:30,1:30:00 AM,19.74,32.04,478.8,7.13,8.049
TB,12/20/2017 2:30,2:30:00 AM,19.73,31.95,485.8,7.12,8.046
TB,12/20/2017 3:30,3:30:00 AM,19.72,31.65,487.8,7.13,8.034
TB,12/20/2017 4:30,4:30:00 AM,19.7,31.48,495.2,7.06,8.041
TB,12/20/2017 5:30,5:30:00 AM,19.67,30.93,499.5,7.13,8.026
TB,12/20/2017 6:30,6:30:00 AM,19.62,30.25,510.2,7.12,8.024
TB,12/20/2017 7:30,7:30:00 AM,19.6,29.55,518.1,7.12,8.016
TB,12/20/2017 8:30,8:30:00 AM,19.63,29.2,520.9,7.16,8.015
TB,12/20/2017 9:30,9:30:00 AM,19.7,28.62,520.1,7.25,8.01
TB,12/20/2017 10:30,10:30:00 AM,19.7,28.72,519.1,7.27,8.015
TB,12/20/2017 11:30,11:30:00 AM,19.66,29.47,518.1,7.14,8.024
TB,12/20/2017 12:30,12:30:00 PM,19.71,29.75,509.8,7.22,8.027
TB,12/20/2017 13:30,1:30:00 PM,19.73,29.97,507.1,7.19,8.026
TB,12/20/2017 14:30,2:30:00 PM,19.81,30.26,502.7,7.18,8.028
TB,12/20/2017 15:30,3:30:00 PM,19.76,30.7,500.4,7.14,8.034
TB,12/20/2017 16:30,4:30:00 PM,19.81,30.79,497.7,7.16,8.034
TB,12/20/2017 17:30,5:30:00 PM,19.83,30.84,500.6,7.21,8.028
TB,12/20/2017 18:30,6:30:00 PM,19.79,30.74,500.3,7.19,8.027
TB,12/20/2017 19:30,7:30:00 PM,19.8,30.62,499.4,7.21,8.023
TB,12/20/2017 20:30,8:30:00 PM,19.81,30.57,504.9,7.2,8.023
TB,12/20/2017 21:30,9:30:00 PM,19.84,30.68,498.2,7.26,8.026
TB,12/20/2017 22:30,10:30:00 PM,19.86,31.21,495.4,7.15,8.036
TB,12/20/2017 23:30,11:30:00 PM,19.97,31.25,495,7.15,8.038
TB,12/21/2017 0:30,12:30:00 AM,19.94,31.69,490.3,7.13,8.039
TB,12/21/2017 1:30,1:30:00 AM,19.97,31.94,488.3,7.08,8.042
TB,12/21/2017 2:30,2:30:00 AM,20.01,32.09,488,7.07,8.039
TB,12/21/2017 3:30,3:30:00 AM,19.98,32,487.5,7.06,8.035
TB,12/21/2017 4:30,4:30:00 AM,19.95,31.71,498.5,7.03,8.022
TB,12/21/2017 5:30,5:30:00 AM,19.9,31.49,503.3,6.98,8.019
TB,12/21/2017 6:30,6:30:00 AM,19.87,30.94,510.8,7.02,8.018
TB,12/21/2017 7:30,7:30:00 AM,19.93,30.25,522.2,7.05,8.007
TB,12/21/2017 8:30,8:30:00 AM,19.9,29.54,530.9,7.06,8.002
TB,12/21/2017 9:30,9:30:00 AM,19.98,29.23,532.5,7.08,8.003
TB,12/21/2017 10:30,10:30:00 AM,20.05,28.83,532.8,7.15,8.003
TB,12/21/2017 11:30,11:30:00 AM,20.11,28.8,528.5,7.22,8.003
TB,12/21/2017 12:30,12:30:00 PM,19.99,29.47,529.3,7.07,8.009
TB,12/21/2017 13:30,1:30:00 PM,20.04,29.83,516.3,7.17,8.018
TB,12/21/2017 14:30,2:30:00 PM,20.07,30.19,512.7,7.17,8.024
TB,12/21/2017 15:30,3:30:00 PM,20.07,30.4,509.1,7.15,8.021
TB,12/21/2017 16:30,4:30:00 PM,20.16,30.73,507.7,7.13,8.026
TB,12/21/2017 17:30,5:30:00 PM,20.12,30.81,510.8,7.11,8.018
TB,12/21/2017 18:30,6:30:00 PM,20.09,30.78,506.5,7.12,8.019
TB,12/21/2017 19:30,7:30:00 PM,20.13,30.74,510.6,7.1,8.02
TB,12/21/2017 20:30,8:30:00 PM,20.16,30.44,515.6,7.13,8.009
TB,12/21/2017 21:30,9:30:00 PM,20.12,30.04,525.6,7.1,8.004
TB,12/21/2017 22:30,10:30:00 PM,20.25,30.38,512.6,7.13,8.023
TB,12/21/2017 23:30,11:30:00 PM,20.15,30.72,509.4,7.08,8.026
TB,12/22/2017 0:30,12:30:00 AM,20.27,31.32,506.7,7.03,8.024
TB,12/22/2017 1:30,1:30:00 AM,20.38,31.67,501.5,7.04,8.024
TB,12/22/2017 2:30,2:30:00 AM,20.43,31.9,491.5,7.06,8.034
TB,12/22/2017 3:30,3:30:00 AM,20.46,32.02,498.7,7.05,8.031
TB,12/22/2017 4:30,4:30:00 AM,20.4,31.86,499.9,7.05,8.023
TB,12/22/2017 5:30,5:30:00 AM,20.29,31.41,515,6.93,8.012
TB,12/22/2017 6:30,6:30:00 AM,20.26,31.33,516.3,6.92,8.007
TB,12/22/2017 7:30,7:30:00 AM,20.17,30.57,529.3,6.94,8.007
TB,12/22/2017 8:30,8:30:00 AM,20.2,29.82,539,6.98,7.999
TB,12/22/2017 9:30,9:30:00 AM,20.26,29.34,543.6,7,7.991
TB,12/22/2017 10:30,10:30:00 AM,20.35,29,545.6,7.02,7.988
TB,12/22/2017 11:30,11:30:00 AM,20.3,28.73,542.9,7.11,7.99
TB,12/22/2017 12:30,12:30:00 PM,20.28,29.39,541.8,7,8.007
TB,12/22/2017 13:30,1:30:00 PM,20.36,29.89,530.9,7.07,8.011
TB,12/22/2017 14:30,2:30:00 PM,20.36,30.13,523.8,7.07,8.013
TB,12/22/2017 15:30,3:30:00 PM,20.39,30.41,519.3,7.08,8.012
TB,12/22/2017 16:30,4:30:00 PM,20.4,30.51,519.1,7.07,8.014
TB,12/22/2017 17:30,5:30:00 PM,20.41,30.7,518.3,7.04,8.01
TB,12/22/2017 18:30,6:30:00 PM,20.43,30.82,526.7,6.96,8.002
TB,12/22/2017 19:30,7:30:00 PM,20.45,30.79,518,7.01,8.015
TB,12/22/2017 20:30,8:30:00 PM,20.41,30.48,521.3,7.09,8.008
TB,12/22/2017 21:30,9:30:00 PM,20.45,30.41,534.1,6.97,7.993
TB,12/22/2017 22:30,10:30:00 PM,20.44,30.29,539.1,6.9,7.989
TB,12/22/2017 23:30,11:30:00 PM,20.45,30.34,532.8,6.95,8.007
TB,12/23/2017 0:30,12:30:00 AM,20.41,30.8,520,6.98,8.017
TB,12/23/2017 1:30,1:30:00 AM,20.47,31.16,519.3,6.95,8.011
TB,12/23/2017 2:30,2:30:00 AM,20.54,31.62,511.4,6.96,8.018
TB,12/23/2017 3:30,3:30:00 AM,20.56,31.65,509.9,6.94,8.02
TB,12/23/2017 4:30,4:30:00 AM,20.53,31.55,511.4,7.02,8.006
TB,12/23/2017 5:30,5:30:00 AM,20.46,31.33,519.6,6.95,8.005
TB,12/23/2017 6:30,6:30:00 AM,20.42,31.14,527.4,6.9,8.001
TB,12/23/2017 7:30,7:30:00 AM,20.42,31.02,533.1,6.85,7.991
TB,12/23/2017 8:30,8:30:00 AM,20.37,30.5,540,6.89,8
TB,12/23/2017 9:30,9:30:00 AM,20.44,30.06,545.6,6.94,7.993
TB,12/23/2017 10:30,10:30:00 AM,20.46,29.36,553.2,6.99,7.997
TB,12/23/2017 11:30,11:30:00 AM,20.57,29.09,557.2,6.95,7.978
TB,12/23/2017 12:30,12:30:00 PM,20.55,29.23,550,7.02,7.983
TB,12/23/2017 13:30,1:30:00 PM,20.59,29.95,536,7.04,8.004
TB,12/23/2017 14:30,2:30:00 PM,20.67,30.17,534.2,7.09,8.008
TB,12/23/2017 15:30,3:30:00 PM,20.59,30.44,528.7,7.03,8.014
TB,12/23/2017 16:30,4:30:00 PM,20.53,30.61,529,6.97,8.007
TB,12/23/2017 17:30,5:30:00 PM,20.59,30.88,520.7,7.02,8.009
TB,12/23/2017 18:30,6:30:00 PM,20.56,30.95,525.9,7.01,8.003
TB,12/23/2017 19:30,7:30:00 PM,20.54,30.92,528.9,6.94,7.975
TB,12/23/2017 20:30,8:30:00 PM,20.58,30.77,531.1,6.97,7.991
TB,12/23/2017 21:30,9:30:00 PM,20.62,30.68,534.6,6.94,7.99
TB,12/23/2017 22:30,10:30:00 PM,20.64,30.37,540.1,6.93,7.995
TB,12/23/2017 23:30,11:30:00 PM,20.66,30.29,550.1,6.89,7.989
TB,12/24/2017 0:30,12:30:00 AM,20.65,30.45,540,6.94,7.991
TB,12/24/2017 1:30,1:30:00 AM,20.66,31.11,525.4,6.92,8.009
TB,12/24/2017 2:30,2:30:00 AM,20.69,31.39,526.2,6.86,8.017
TB,12/24/2017 3:30,3:30:00 AM,20.74,31.6,521.9,6.87,7.999
TB,12/24/2017 4:30,4:30:00 AM,20.76,31.58,524.9,6.87,7.995
TB,12/24/2017 5:30,5:30:00 AM,20.81,31.53,518.6,6.91,7.996
TB,12/24/2017 6:30,6:30:00 AM,20.73,31.33,527,6.85,8.016
TB,12/24/2017 7:30,7:30:00 AM,20.64,31.11,543.3,6.76,8.01
TB,12/24/2017 8:30,8:30:00 AM,20.61,30.85,544.7,6.79,7.983
TB,12/24/2017 9:30,9:30:00 AM,20.59,30.29,547.4,6.9,7.995
TB,12/24/2017 10:30,10:30:00 AM,20.6,29.75,558.3,6.89,7.98
TB,12/24/2017 11:30,11:30:00 AM,20.73,29.39,559.2,6.94,7.991
TB,12/24/2017 12:30,12:30:00 PM,20.81,29.23,560.5,7.01,7.952
TB,12/24/2017 13:30,1:30:00 PM,20.67,29.78,546.2,7.04,7.979
TB,12/24/2017 14:30,2:30:00 PM,20.87,30.23,537.8,7.1,7.995
TB,12/24/2017 15:30,3:30:00 PM,21.03,30.48,535.9,7.09,7.981
TB,12/24/2017 16:30,4:30:00 PM,20.94,30.67,534,7.02,7.992
TB,12/24/2017 17:30,5:30:00 PM,20.94,30.71,529.4,7.01,7.99
TB,12/24/2017 18:30,6:30:00 PM,20.81,31.02,525.9,7,8.007
TB,12/24/2017 19:30,7:30:00 PM,20.98,31.12,529.9,6.98,7.989
TB,12/24/2017 20:30,8:30:00 PM,20.92,30.96,528.8,7.01,8.09
TB,12/24/2017 21:30,9:30:00 PM,20.89,30.77,536.1,6.96,7.991
TB,12/24/2017 22:30,10:30:00 PM,20.87,30.43,542.5,6.99,7.982
TB,12/24/2017 23:30,11:30:00 PM,20.61,30.13,544.7,6.95,7.981
TB,12/25/2017 0:30,12:30:00 AM,20.78,30.37,551.1,6.89,7.976
TB,12/25/2017 1:30,1:30:00 AM,20.88,30.59,547,6.88,7.998
TB,12/25/2017 12:30,12:30:00 PM,21.05,28.6,560.9,7.02,7.912
TB,12/25/2017 13:30,1:30:00 PM,21.1,28.4,560.9,7.17,7.876
TB,12/25/2017 14:30,2:30:00 PM,20.93,29.27,550,7.06,7.942
TB,12/25/2017 15:30,3:30:00 PM,20.94,29.98,546.2,7.04,7.929
TB,12/25/2017 16:30,4:30:00 PM,20.96,30.01,542.3,7.1,7.864
TB,12/25/2017 17:30,5:30:00 PM,20.96,30.14,545.2,7.02,7.916
TB,12/25/2017 18:30,6:30:00 PM,21.06,30.42,532.6,7.08,7.982
TB,12/25/2017 19:30,7:30:00 PM,21.11,30.57,534,7.13,7.982
TB,12/25/2017 20:30,8:30:00 PM,21.04,30.54,538.5,7.11,7.968
TB,12/25/2017 21:30,9:30:00 PM,20.91,30.33,533.8,7.18,7.976
TB,12/25/2017 22:30,10:30:00 PM,20.75,30.05,539.1,7.14,7.977
TB,12/25/2017 23:30,11:30:00 PM,20.73,29.83,550.2,7.07,7.969
TB,12/26/2017 0:30,12:30:00 AM,20.62,29.62,555.8,7.04,7.963
TB,12/26/2017 1:30,1:30:00 AM,20.62,29.68,560,7.02,7.968
TB,12/26/2017 2:30,2:30:00 AM,20.58,29.69,557.8,7.03,7.971
TB,12/26/2017 3:30,3:30:00 AM,20.59,29.85,552.6,7.04,7.979
TB,12/26/2017 4:30,4:30:00 AM,20.46,30,547.4,7.05,7.983
TB,12/26/2017 11:30,11:30:00 AM,20.38,30.09,547.9,7,7.958
TB,12/26/2017 12:30,12:30:00 PM,20.44,30.12,540.3,7.1,7.98
TB,12/26/2017 13:30,1:30:00 PM,20.41,29.98,533.2,7.15,7.981
TB,12/26/2017 14:30,2:30:00 PM,20.47,30.09,535.3,7.21,7.987
TB,12/26/2017 15:30,3:30:00 PM,20.47,30.05,531.2,7.2,7.982
TB,12/26/2017 16:30,4:30:00 PM,20.46,30.51,530.6,7.12,7.992
TB,12/26/2017 17:30,5:30:00 PM,20.5,30.74,526.4,7.04,8.004
TB,12/26/2017 18:30,6:30:00 PM,20.54,30.95,517.8,7.08,7.993
TB,12/26/2017 19:30,7:30:00 PM,20.56,31.18,518.9,7.05,8.007
TB,12/26/2017 20:30,8:30:00 PM,20.59,31.41,516.6,7.01,8.012
TB,12/27/2017 11:30,11:30:00 AM,20.43,30.92,526.8,6.63,7.997
TB,12/27/2017 12:30,12:30:00 PM,20.54,30.58,533.4,7.11,7.99
TB,12/27/2017 13:30,1:30:00 PM,20.63,30.22,530.5,7.22,7.984
TB,12/27/2017 14:30,2:30:00 PM,20.64,30.08,528.4,7.33,7.981
TB,12/27/2017 15:30,3:30:00 PM,20.58,30.39,525.7,7.24,8.003
TB,12/27/2017 16:30,4:30:00 PM,20.57,30.47,521.9,7.25,7.995
TB,12/27/2017 17:30,5:30:00 PM,20.62,30.84,523.6,7.09,8.012
TB,12/27/2017 18:30,6:30:00 PM,20.59,31.16,522.4,7.02,8.003
TB,12/27/2017 19:30,7:30:00 PM,20.58,31.38,526.4,6.88,7.999
TB,12/27/2017 20:30,8:30:00 PM,20.57,31.46,521,6.92,7.991
TB,12/27/2017 21:30,9:30:00 PM,20.59,31.53,535.7,6.85,7.98
TB,12/27/2017 22:30,10:30:00 PM,20.59,31.41,521.8,6.97,7.965
TB,12/27/2017 23:30,11:30:00 PM,20.57,30.8,530.2,7.05,7.968
TB,12/28/2017 0:30,12:30:00 AM,20.51,30.43,531.4,7.11,7.96
TB,12/28/2017 1:30,1:30:00 AM,20.51,30.4,537.3,7.09,7.957
TB,12/28/2017 12:30,12:30:00 PM,20.46,30.64,534,7.05,7.955
TB,12/28/2017 13:30,1:30:00 PM,20.53,30.36,516.1,7.39,7.966
TB,12/28/2017 14:30,2:30:00 PM,20.52,30.05,518.2,7.43,7.967
TB,12/28/2017 15:30,3:30:00 PM,20.58,29.9,515.2,7.5,7.97
TB,12/28/2017 16:30,4:30:00 PM,20.51,30.16,518.8,7.39,7.997
TB,12/28/2017 17:30,5:30:00 PM,20.55,30.23,517.3,7.37,7.981
TB,12/28/2017 18:30,6:30:00 PM,20.54,30.63,524.6,7.23,7.988
TB,12/28/2017 19:30,7:30:00 PM,20.56,30.73,530.8,7.12,7.981
TB,12/28/2017 20:30,8:30:00 PM,20.58,30.94,526.9,7.08,7.987
TB,12/28/2017 21:30,9:30:00 PM,20.53,31.01,514.6,7.23,7.992
TB,12/28/2017 22:30,10:30:00 PM,20.49,31.14,514.2,7.21,7.996
TB,12/28/2017 23:30,11:30:00 PM,20.39,30.96,509,7.26,7.986
TB,12/29/2017 14:30,2:30:00 PM,20.19,30.48,510.2,7.3,7.983
TB,12/29/2017 15:30,3:30:00 PM,20.17,30.14,512.1,7.39,7.986
TB,12/29/2017 16:30,4:30:00 PM,20.18,30.07,516.7,7.36,7.993
TB,12/29/2017 17:30,5:30:00 PM,20.17,30.16,515.5,7.31,7.998
TB,12/29/2017 18:30,6:30:00 PM,20.23,30.4,518.1,7.23,8.003
TB,12/30/2017 13:30,1:30:00 PM,20.02,31.07,520.2,6.79,7.999
TB,12/30/2017 14:30,2:30:00 PM,20.05,31.05,516.9,7.08,7.987
TB,12/30/2017 15:30,3:30:00 PM,20.19,30.75,516.4,7.22,7.991
TB,12/30/2017 16:30,4:30:00 PM,20.1,30.39,511.8,7.35,7.996
TB,12/30/2017 17:30,5:30:00 PM,20.01,30.49,519.6,7.21,8.003
TB,12/30/2017 18:30,6:30:00 PM,19.97,30.41,511.1,7.27,7.988
TB,12/30/2017 19:30,7:30:00 PM,20.1,31.01,518.7,7.12,8.009
TB,12/30/2017 20:30,8:30:00 PM,20.07,31.18,515.5,7.04,8.003
TB,12/30/2017 21:30,9:30:00 PM,19.97,31.41,503.7,7.07,8.005
TB,12/31/2017 12:30,12:30:00 PM,19.69,30.68,522,7.05,7.993
TB,12/31/2017 13:30,1:30:00 PM,19.8,31.2,513.9,6.98,8.005
TB,12/31/2017 14:30,2:30:00 PM,19.78,31.15,513,7.07,7.994
TB,12/31/2017 15:30,3:30:00 PM,19.83,31.19,512.9,7.11,7.992
TB,12/31/2017 16:30,4:30:00 PM,19.96,31.03,502.2,7.23,7.98
TB,12/31/2017 17:30,5:30:00 PM,19.82,30.68,510.3,7.26,7.989
TB,12/31/2017 18:30,6:30:00 PM,19.8,30.64,502.5,7.34,8.012
TB,12/31/2017 19:30,7:30:00 PM,19.83,31.47,506.5,7.12,8.021
TB,12/31/2017 20:30,8:30:00 PM,19.89,31.53,498.7,7.13,8
TB,12/31/2017 21:30,9:30:00 PM,19.86,31.84,491.2,7.16,8.014
TB,12/31/2017 22:30,10:30:00 PM,19.79,32.11,482,7.14,8.019
TB,12/31/2017 23:30,11:30:00 PM,19.81,32.47,483.2,6.96,8.035
TB,1/1/2018 0:30,12:30:00 AM,19.81,32.41,488,6.94,8.018
TB,1/1/2018 1:30,1:30:00 AM,19.8,32.37,488.2,6.93,8.006
TB,1/1/2018 2:30,2:30:00 AM,19.76,32.12,491.9,7.02,8.017
TB,1/1/2018 3:30,3:30:00 AM,19.74,31.76,504.6,7.02,8.015
TB,1/1/2018 4:30,4:30:00 AM,19.65,31.14,519.6,7.03,8
TB,1/1/2018 5:30,5:30:00 AM,19.46,30.37,527.1,7.11,7.994
TB,1/1/2018 6:30,6:30:00 AM,19.39,29.9,532.9,7.15,7.985
TB,1/1/2018 7:30,7:30:00 AM,19.37,29.5,543.7,7.13,7.974
TB,1/1/2018 8:30,8:30:00 AM,19.35,29.14,549.1,7.16,7.963
TB,1/1/2018 9:30,9:30:00 AM,19.38,29.5,543.2,7.07,7.985
TB,1/1/2018 10:30,10:30:00 AM,19.47,30.09,538.3,7.09,7.988
TB,1/1/2018 11:30,11:30:00 AM,19.47,30.12,538.9,7.11,7.995
TB,1/1/2018 12:30,12:30:00 PM,19.4,30.05,533.7,7.16,7.992
TB,1/1/2018 13:30,1:30:00 PM,19.39,30.43,529.4,7.15,7.983
TB,1/1/2018 14:30,2:30:00 PM,19.42,30.56,529.7,7.1,7.989
TB,1/1/2018 15:30,3:30:00 PM,19.35,30.49,528.6,7.14,7.991
TB,1/1/2018 16:30,4:30:00 PM,19.2,30.21,524.7,7.24,7.991
TB,1/1/2018 17:30,5:30:00 PM,19.07,29.91,526.1,7.27,7.986
TB,1/1/2018 18:30,6:30:00 PM,19.05,29.98,529.6,7.22,7.994
TB,1/1/2018 19:30,7:30:00 PM,18.97,29.95,536.7,7.19,7.989
TB,1/1/2018 20:30,8:30:00 PM,18.88,29.97,531.8,7.21,7.992
TB,1/1/2018 21:30,9:30:00 PM,18.9,30.23,522.6,7.26,8.004
TB,1/1/2018 22:30,10:30:00 PM,18.87,30.37,522.9,7.22,8.004
TB,1/1/2018 23:30,11:30:00 PM,18.77,30.66,517.4,7.22,8.005
TB,1/2/2018 0:30,12:30:00 AM,18.81,31.3,507.6,7.18,8.019
TB,1/2/2018 1:30,1:30:00 AM,18.75,31.54,501.3,7.17,8.018
TB,1/2/2018 2:30,2:30:00 AM,18.53,31.19,502.8,7.24,8.015
TB,1/2/2018 3:30,3:30:00 AM,18.43,30.8,513.8,7.24,8.008
TB,1/2/2018 4:30,4:30:00 AM,18.4,31,506.9,7.24,8.004
TB,1/2/2018 5:30,5:30:00 AM,17.85,29.59,516.7,7.41,8.007
TB,1/2/2018 6:30,6:30:00 AM,17.67,28.99,516.8,7.49,7.996
TB,1/2/2018 7:30,7:30:00 AM,17.62,28.87,520.4,7.5,7.997
TB,1/2/2018 8:30,8:30:00 AM,17.42,28.56,519.9,7.55,8
TB,1/2/2018 9:30,9:30:00 AM,17.31,28.45,522,7.58,8.004
TB,1/2/2018 10:30,10:30:00 AM,17.2,28.26,517.1,7.63,8.01
TB,1/2/2018 11:30,11:30:00 AM,17.06,28.06,516.6,7.69,8.015
TB,1/2/2018 12:30,12:30:00 PM,17.11,28.19,512.4,7.68,8.012
TB,1/2/2018 13:30,1:30:00 PM,17.33,28.75,504.6,7.69,8.019
TB,1/2/2018 14:30,2:30:00 PM,17.38,29.27,499.9,7.68,8.028
TB,1/2/2018 15:30,3:30:00 PM,17.52,29.95,497.9,7.61,8.025
TB,1/2/2018 16:30,4:30:00 PM,17.57,30.42,490.2,7.63,8.033
TB,1/2/2018 17:30,5:30:00 PM,17.56,30.53,489,7.62,8.03
TB,1/2/2018 18:30,6:30:00 PM,17.51,30.52,492.2,7.58,8.027
TB,1/2/2018 19:30,7:30:00 PM,17.43,30.56,494.7,7.57,8.028
TB,1/2/2018 20:30,8:30:00 PM,17.44,30.74,486.9,7.58,8.032
TB,1/2/2018 21:30,9:30:00 PM,17.34,30.98,480.9,7.58,8.04
TB,1/2/2018 22:30,10:30:00 PM,17.28,31.57,464.1,7.56,8.051
TB,1/2/2018 23:30,11:30:00 PM,17,32.61,439.5,7.55,8.073
TB,1/3/2018 0:30,12:30:00 AM,17.07,32.66,445.9,7.48,8.069
TB,1/3/2018 1:30,1:30:00 AM,16.81,33.05,436.4,7.5,8.082
TB,1/3/2018 2:30,2:30:00 AM,16.72,33.13,435.8,7.5,8.081
TB,1/3/2018 3:30,3:30:00 AM,16.66,33.02,438.8,7.49,8.075
TB,1/3/2018 4:30,4:30:00 AM,16.73,32.82,440.5,7.46,8.069
TB,1/3/2018 5:30,5:30:00 AM,16.76,32.39,451.9,7.44,8.049
TB,1/3/2018 6:30,6:30:00 AM,16.59,31.82,455.4,7.51,8.058
TB,1/3/2018 7:30,7:30:00 AM,16.56,30.52,477.1,7.59,8.043
TB,1/3/2018 8:30,8:30:00 AM,16.18,29.79,484.9,7.72,8.033
TB,1/3/2018 9:30,9:30:00 AM,16.05,29.47,486.4,7.76,8.034
